license_num,historicallicensenum,status,license_category,license_type,issued,expires,business_name,dba_name,comments,location_comments,opening,closing,patronsout,capacity,applicant,manager,day_phone,evening_phone,address,city,state,zip,gpsx,gpsy
LB-463290,,Active,CV,Common Victualler,2022-02-18,2022-12-31,"Cafe Iterum, LLC",Cafe Iterum,,One room on the ground floor corner cafe location. Also to include outdoor patio (year round) on private property with seating for 50 patrons the same hours as the cafe.  AKA 15 Father Jacobbe Rd.,6:00 AM,9:00 PM,9:30 PM,8.00," Cafe Iterum, LLC",Matthew McPherson,(617)913-5927,,11-  Monsignor Albert A. Jacobbe RD,East Boston,MA,02128,780181.020600599,2959533.61320679
LB-464491,,Active,CV,CV7 All Alc.,2022-02-10,2022-12-31,"AHF Speedway Holdings, LLC",Charles River Speedway,CHARLES RIVER SPEEDWAY DEVELOPMENT LICENSE NOT TRANSFERABLE EXCEPT TO SAME LOCATION ONLY,,,1:00 AM,1:30AM,106.00," AHF Speedway Holdings, LLC", Markos Doyle,(978)239-7244,,1420-1440   Soldiers Field RD,Brighton,MA,02135,752063.281992122,2957112.68410991
LB-462639,,Active,Misc,Retail All Alc.,2022-02-01,2022-12-31,"Love Child, LLC",Love Child,,"On one room on ground floor, main entrance/exit on West Broadway. Storage in basement.  ",,7:00 PM,7:30 PM,0.00," Love Child, LLC", Crystal Mills,(617)480-5512,,364- W Broadway ,South Boston,MA,02127,778046.049500793,2948568.54236249
LB-465319,,Active,CV,Common Victualler,2022-01-31,2022-12-31,Manuel A Rodriguez,ADK Sandwich Shop,,First floor kitchen with takeout area.,6:00 AM,12:00 AM,12:30 AM,0.00,Manuel Rodriguez,Manuel Rodriguez,(857)206-9413,,421-   Bowdoin ST,Boston,MA,02122,774627.855784498,2938460.15876073
LB-463819,,Active,CV,Common Victualler,2022-01-20,2022-12-31,"Thazia, LLC",,,Vendornspace inside the IDB building. 160 sq. ft. all equipment and storage together in the vendor space.,10:00 AM,5:00 PM,5:30 PM,0.00," Thazia, LLC",Panupak Kraiwong,(617)792-9356,,21-  Dry Dock AV,Boston,MA,02210,782919.773116741,2950818.04475105
LB-459546,,Active,Misc,Retail Malt Wine,2022-01-12,2022-12-31,New SS Group Inc.,S. S. Market,Convenience Store hours 7AM 11PM Alcohol sales can only be sold 8AM daily except Sunday alcohol sale restricted from noon Condition No nips or singles,"Premises is a convenience store on one floor.  Total Square Footage 1,250. ",,11:00 PM,,0.00," New S.S. Group, Inc", Sumon Kumar Nath,(617)785-8007,,1283-   River ST,Boston,MA,02136,757818.331284006,2918504.39663581
LB-465435,CV7ALA0005,Active,CV,Common Victualler,2022-01-11,2022-12-31,"DLW DINE BOSTON, LLC",DINE BOSTON,,A 3.405 SQ. FT. FULL SERVICE BAR AND RESTAURANT ON THE 3RD LEVEL AT THE WEST END (PRE-SECURITY) OF TERMINAL E.,,1:15 AM,1:30 AM,285.00," DLW DINE BOSTON, LLC",ANTONIO ALICEA,,(774)217-9871,"      Logan Airport, Terminal E  ",East Boston,MA,02128,0,0
LB-464954,,Active,CV,Common Victualler,2022-01-07,2022-12-31,"DELTA AIR LINES, INC.",Delta Sky Club,,"On the third floor of the satellite building of Terminal A, Gate A17, containing nine rooms, a temporary bar and food service area.",4:30 AM,10:00 PM,10:30 PM,610.00," Delta Air Lines, Inc.",Rebecca Bassila,,,      Logan Airport Terminal A  ,East Boston,MA,02128,0,0
LB-464981,,Active,CV,Common Victualler,2022-01-07,2022-12-31,"RJ Heart, LLC",Mamaleh's Delicatessen,Monday Wednesday 7 00 AM 8 PMThursday Friday 10 PMSaturday 9 PMSunday PM,Stall in a food hall.,7:00 AM,10:00 PM,10:30 PM,0.00," RJ Heart, LLC",Alon Munzer,,,100-  High ST,Boston,MA,02110,776367.639295317,2954509.5801199
LB-460882,,Active,Misc,Retail Malt Wine,2022-01-06,2022-12-31,Anthony's Market Inc.,Anthony's Market,,,,11:00 PM,,0.00, Anthony's Market Inc., Elis Fernandez,(617)561-9322,,407-   Meridian ST,East Boston,MA,02128,780722.000002816,2963979.9999883
LB-460457,,Active,CV,Common Victualler,2022-01-03,2022-12-31,"Sugar and Spice, LLC",Sugar and Spice Cafe,Tue Fri 6 00 AM 8 PM Sat Sun,"Open floor plan with seating. under counter stoage, kitchenette against the wall.",6:00 AM,8:00 PM,8:30 PM,8.00," Sugar and Spice, LLC",Arleen Campbell,(617)506-7559,,834-  Blue Hill AVE,Dorchester,MA,02124,767847.415037715,2933218.9545269
LB-464963,,Active,CV,Common Victualler,2021-12-22,2022-12-31,Frank's Last Stop,,Monday Friday 7 00 AM 4 PM,"Lobby, one room on the first floor.",7:00 AM,4:00 PM,4:30 PM,0.00, Frank's Last Stop,Frank Masone,(508)404-4787,,1-   Ashburton PL,Boston,MA,02114,774450.277980983,2956252.76830111
LB-451072,,Active,CV,CV7 Malt Wine Restrict.,2021-12-20,2022-12-31,Montecristo Mexican Grill LLC,,,,,12:00 AM,12:30 AM,18.00, Montecristo Mexican Grill LLC, Endis Elias Ventura,(617)232-2228,,748A     Huntington AVE,Boston,MA,02115,762836.342578158,2946850.00438835
LB-458716,,Active,CV,Common Victualler,2021-12-10,2022-12-31,Sinasi Birgun,Coffee Turco,,"First floor coffee shop with kitchen, sandwiches and salad, basement for storage.",7:00 AM,10:00 PM,10:30 PM,16.00,Sinasi Birgun,Sinasi Birgun,(617)794-2335,,483-  Cambridge St,Allston,MA,02134,754239.84528856,2954190.34384527
LB-463022,,Active,Misc,Lodging Houses (Frat/Dorm),2021-12-06,2023-04-30,"JC Botolph, LLC",,,"Four story Building. Four rooms in the basement, 3 rooms on 1st floor, 3 rooms on 2nd floor, 2 rooms on 3rd floor.",,,,10.00," JC Botolph, LLC",Clifford Schorer,(508)726-5445,,169-   Saint Botolph ST,Boston,MA,02115,768913.405687824,2950432.07597569
LB-459555,,Active,CV,CV7 All Alc. Airp.,2021-12-03,2022-12-31,"TASTES ON THE FLY LOGAN, LLC",Stephanie's,,"A 3,565 square foot restaurant on one floor in Terminal E at Logan Airport with 4 rooms including the kitchen. Seating Capacity 130.  ",,2:00 AM,2:30 AM,134.00," Tastes on the Fly Logan, LLC", Antonio Alicea,(781)521-9643,,"      Logan Airport, Terminal E  ",East Boston,MA,02128,0,0
LB-461761,,Active,Misc,Lodging Houses (Frat/Dorm),2021-12-02,2022-04-30,"570 Warren Street, LLC",,,"2 1/2 Story with 7 rooms on the 1st floor, seven rooms on the 2nd floor, 4 rooms on the 3rd floor, Full baths and office activity/recreational room.",,,,0.00," 570 Warren Street, LLC",Peter McLoughlin,(617)282-1400,,570-   Warren ST,Dorchester,MA,02121,769030.832983926,2939139.08335717
LB-461795,,Active,CV,Common Victualler,2021-12-02,2022-12-31,"Life Changing Nutrition, LLC",Life Changing Nutrition,Monday Friday 7 00 AM 6 PM Saturday Sunday 8 4,"In two rooms on the first floor, kitchen in the rear and storage on the side, bathroom separated by a wall.",7:00 AM,6:00 PM,6:30 PM,0.00," Life Changing Nutrition, LLC",Josinilde Alves,(617)953-2980,,724-  Dudley ST,Dorchester,MA,02125,773136.612699747,2941295.06847918
LB-454336,,Active,CV,CV7 Malt Wine,2021-11-30,2022-12-31,"JIMERSON ENTERPRISES, LLC",Larry J's BBQ Cafe,Capacity breakdown 48 seats outside 10 inside,,,12:00 AM,12:30 AM,58.00, Jimerson Enterprises LLC, LARRY JIMERSON,(617)348-9800,,600     D ST,South Boston,MA,02210,,
LB-461399,,Active,CV,Common Victualler,2021-11-29,2022-12-31,"Solodko, LLC",Solodko Boston,,"Kitchen & retail space on first floor, basement for dry storage.",8:00 AM,7:00 PM,7:30 PM,0.00," Solodko, LLC",Ilona Znakharchuk,(616)300-0368,,38-   Brooks ST,Brighton,MA,02134,747470.000003844,2954980.00001192
LB-445633,,Active,CV,CV7 All Alc.,2021-11-29,2022-12-31,"CT Eatery, LLC.",Tradesman Charlestown,,,,1:00 AM,1:30 AM,240.00," CT Eatery, LLC.", MEVZAD DURAKOVIC,(617)281-7987,,50-  Hood Park Dr,Charlestown,MA,02129,771732.48720047,2963863.37541843
LB-458000,,Active,Misc,Retail Malt Wine,2021-11-29,2022-12-31,Mattapan Gas Station Inc,Petro Plus Super Station,No nips singles,"1 story preexisting structure containing approximately 2,340SF with 1 room for retail and 2 rooms for dry storage. ",,11:00PM,,0.00, Mattapan Gas Station Inc., Kamini Y. Patel,(617)296-6100,,682-   Cummins HWY,Mattapan,MA,02126,763268.999986559,2924180.00001524
LB-460302,,Active,CV,Common Victualler,2021-11-22,2022-12-31,"Cannonball Cafe, LLC",Cannonball Cafe,,Café on one floor with counter service and seating for patrons and a seasonal patio located on private property. Patio to be operated from April to November with 16 seats operated from 7:00 AM to 10:00 PM..,6:00 AM,10:00 PM,10:30 PM,18.00," Cannonball Cafe, LLC",Rachel Lazar,,,383     Dorchester AVE,South Boston,MA,02127,775889.13626672,2947440.17216783
LB-454368,,Active,CV,CV7 All Alc.,2021-11-18,2022-12-31,"BPM Events, LLC",Boston Public Market,Board ABCC approved an approval management agreement between BPM Events LLC L’Aquila,,,11:00 PM,11:30 PM,979.00," BPM Events, LLC", Philip Frattaroli,(617)973-4909,,100-  Hanover ST,Boston,MA,02108,775760.784734204,2957310.54375809
LB-460996,,Active,CV,Common Victualler,2021-11-18,2023-12-31,"Figlia Di Macellai, LLC",Pink Carrot,,"Street level; dining , kitchen, prep area in back, and bathroom. Lower level; prep, & office,",7:00 AM,9:00 PM,9:30 PM,48.00," Figlia Di Macellai, LLC",Robert Fautz,(857)233-5206,,115-   Salem ST,Boston,MA,02113,776328.914846733,2958134.92231886
LB-462517,,Active,CV,Common Victualler,2021-11-16,2022-12-31,"Dahlak Restaurant & Bar, LLC",,,FIRST FLOOR KITCHEN FOR TAKE-OUT ONLY.,10:00 AM,7:00 PM,7:30 PM,0.00," Dahlak Restaurant & Bar, LLC",Amanuel Estifanos,,,1127-   Harrison AVE,Roxbury,MA,02119,769184.999992073,2945720.00000329
LB-445209,,Active,CV,CV7 All Alc.,2021-11-16,2022-12-31,Savin Crossing LLC.,The Nightly,," Premises includes basement and second floor connected by rear staircase that also acts as an emergency means of egress.  Invitees enter front staircase/elevator. Basement includes 9 rooms (dining room/bar, k",,11:00 PM,11:30 PM,0.00, Savin Crossing LLC, John C. McDonough,(617)519-6465,,102-110  Savin Hill AVE,Dorchester,MA,02125,776834.279794461,2939007.90521308
LB-461398,,Active,CV,Common Victualler,2021-11-12,2022-12-31,The Old Colony Yacht Club,OCYC,,"In whole of said building except basement.  Capacity breakdown: 1st fl - 134, 2nd fl - 220.",11:00 AM,1:00 AM,1:30 AM,354.00, OLD COLONY YACHT CLUB, JOHNNY H. ENGLISH,,,235-   Victory RD,Dorchester,MA,02122,779420.074625611,2934567.69106491
LB-451090,,Active,Misc,Famer-Brewery Pouring,2021-11-09,2022-12-31,"Roundhead Brewing, LLC",,,"premise will occupy the entire first floor of Unit of H107 of 1 Westinghouse Plaza, Hyde Park Ma 02136. A tap room and bar area will be in the center of the premises (2,044) square feet); with two means of egress in front and left side of the premises as you walk in the front door; and there will be",,11:00 PM,11:30 PM,0.00," Roundhead Brewing, LLC", Craig Panzer,(302)419-4154,,1     Westinghouse PLZ,Hyde Park,MA,02136,755710.302189535,2914290.271286
LB-434033,,Active,CV,Common Victualler,2021-10-30,2022-12-31,"Shawmut Hudson, LLC",,,,11:00 AM,10:30 PM,11:00 PM,334.00," Shawmut Hudson, LLC",Brandon Thomas Keating,(774)238-2499,,401-  Park Dr,Boston,MA,02215,763554.452221341,2950829.77260681
LB-447984,,Active,CV,CV7 Malt Wine Liq.,2021-10-28,2022-12-31,SOBOBISTRO LLC,CIBO BOSTON,,"Restaurant on two floors (2,161 SF).  First floor to be occupied by a bar with seating, table seating (capacity 40), an open kitchen and food prep area and 2 bathrooms.  Basement to be occupied by refrigerators for food and beer storage, other storage, office, bathroom for staff, mechanical and prep",,1:00 AM,,0.00, SOBOBISTRO LLC, MICHAEL NORTON,(617)803-4712,,69-   L ST,South Boston,MA,02127,781833.000003859,2947530.00000499
LB-457684,,Active,Misc,Retail All Alc.,2021-10-20,2022-12-31,"Black Bottle Wines, LLC.",Corossol Wines,,"located in one room on first floor consisting of 1,135SF, with storage, office and one restroom. ",,10:00 PM,,0.00," Black Bottle Wines, LLC.", David Skerry,(978)500-8808,,899-  Congress ST,Boston,MA,02210,781172.426491027,2952100.28629045
LB-458218,,Active,CV,Common Victualler,2021-10-20,2022-12-31,"Clover Fast Food, Inc.","Clover Food Lab, Inc.",,"Hynes Court, 3,120 Sq.Ft.1 main entrance from the Pru Center concourse, one exit to concourse, one to the egress corridor at the opposite end of the space. Kitchen, coffee bar, and dine-in seating area. 3 restrooms including 1 ADA within the premises.",7:00 AM,9:00 PM,9:30 PM,119.00," Clover Fast Food, Inc.",Jasper Hoitsma,(617)448-7960,,800     Boylston ST,Boston,MA,02199,769309.897281354,2951861.40995205
LB-449187,,Active,CV,Common Victualler,2021-10-06,2022-12-31,"Tatte Holdings, LLC",Tatte Bakery & Café,,"On ground floor, 2 bathrooms, service line, and seating.",7:00 AM,9:00 PM,9:30 PM,49.00," Tatte Holdings, LLC",Tzurit Or,,,60-  Old Colony AV,South Boston,MA,02127,776329.297729678,2947932.32148442
LB-458128,,Active,CV,Common Victualler,2021-10-03,2022-12-31,Grove Hall Creamery LLC,Grove Hall Creamery,,In three (3) rooms on the first floor with kitchen and storage in rear.,10:00 AM,10:00 PM,10:30 PM,0.00, Grove Hall Creamery LLC,Domingo Montiero,(617)516-8403,,444-  Blue Hill AV,Dorchester,MA,02121,769160.606785235,2938124.99440805
LB-457798,,Active,CV,Common Victualler,2021-10-01,2022-12-31,"Fresh food Generation, LLC","Fresh Food Generation, LLC",,Ground floor retail space with seating for 8. Seasonal patio (March Oct) on private property with 30 seats to operate the same hours as the retail store.,11:00 AM,8:00 PM,8:30 PM,38.00," Fresh Food Generation, LLC",Cassandria Campbell,(617)602-7185,,185-  Talbot Av,Dorchester,MA,02124,770049.012095626,2931759.47214165
LB-420671,,Active,Club,Clb. All Alc. Airport,2021-09-28,2022-12-31,"DELTA AIR LINES, INC.",Delta Sky Club,,"Logan Airport, Terminal A: in 15 rooms located on the third level of the main building above security checkpoint, containing bar, food and beverage areas, restrooms, showers, conference room, office, kitchen prep area and storage area. Seating capacity 405. Total capacity 610.",,2:00 AM,2:30 AM,610.00," Delta Air Lines, Inc.", Rebecca Bassila,,,      Logan Airport Terminal A  ,East Boston,MA,02128,0,0
LB-432438,,Active,Misc,Famer-Brewery Pouring,2021-09-15,2022-12-31,"Castle Island C2H, LLC",Castle Island Brewing Co.,Capacity breakdown 39 Persons Outside Seating 4 Different Layouts as per plans,"In one large room on ground floor with bar, seating areas, retail area, kitchen and storage space (all together as the tasting room, as shown on plan); seasonal (April-October) outdoor patio on private property 10:00 PM closing hour (1,915 sf); restrooms; in another large room on ground floor with",,Midnight,12:30 AM,414.00," Castle Island C2H, LLC", Adam Romanow,(781)325-1892,,10-  Old Colony AV,South Boston,MA,02127,776197.928822063,2948096.41993977
LB-454719,,Active,CV,Common Victualler,2021-09-15,2023-12-31,Vattanac Inc,Gong Cha,Mon Thurs 11am 12am Friday Sunday 1am,"customers' area has 14 seats. We prepare bubble tea, slush, and other tea beverage from behind counter. 1 bathroom. ",11:00 AM,1:00 AM,1:30AM,14.00, Vattanac Inc,Piseth Cheav,(978)328-4257,,281-   Huntington AVE,Boston,MA,02115,767966.99999094,2949920.00000721
LB-458180,,Active,CV,Common Victualler,2021-09-13,2022-12-31,"HJS Trading Company, Inc.",Kimchipapi korndogs & Pon de joy,,Kisosk 9 & 10 in food court..,10:00 AM,10:00  PM,10:30 PM,0.00," HJS Trading Comapany, Inc.",Joon Son,(617)888-9368,,1-   Brighton AVE,Allston,MA,02134,757442.000013143,2953670.0000107
LB-458141,,Active,CV,Common Victualler,2021-09-10,2022-12-31,"SODEXO OPERATIONS, LLC",Peet's Coffee,Mon Fri 7 00 AM 8 30 PM Sat 6 Sun 2,"698 Sq. Ft. on the first floor of MassArt K105. Coffee & sandwich kiosk with a straight line counter.2 points of sale, seating, and adjacent storage area.  Accessible from Longwood Ave, Palace Rd, and Huntington Ave.",7:00 AM,8:30 PM,9:00 PM,250.00," Sodexo Operations ,LLC",Brian Dagnall,(617)879-7000,,625-  Huntington AVE,Boston,MA,02115,764200.651041666,2947800.65104167
LB-458127,,Active,CV,Common Victualler,2021-09-06,2022-12-31,"Bakey, Inc.",Bakey,Mon Fri 7 00 AM PM Sat amp Sun 8 5,"Ground floor consisting of seating area, kitchen, office, storage, and restrooms.",7:00 AM,7:00 PM,7:30 PM,35.00," Bakey, Inc.",Or Ohana,(617)670-0114,,151     Tremont ST,Boston,MA,02111,774170.403360441,2954473.37838419
<<<<<<< HEAD:fall22-team-1/deliverable2/Licensing Board Licenses.csv
LB-457835,,Active,CV,Common Victualler,2021-08-27,2022-12-31,Kohi Coffee Company,Kohi Coffee Company,Mon Fri 7 00 AM 6 PM Sat amp Sun 8 0,Ground floor lobby coffee kiosk.,7:00 AM,6:00 PM,6:30 PM,0.00, Kohi Coffee Company,James DeRosier,(617)378-5738,,40-   Berkeley ST,Boston,MA,02116,772166.323930845,2951381.14560857
LB-451118,,Active,CV,Common Victualler,2021-08-27,2022-12-31,"GFM Bartlett, LLC",Good Food Markets,,"First floor grocery, and caf with kitchen, and storage at the rear.",7:00 AM,10:00 PM,10:30 PM,48.00," GFM Bartlett, LLC",Philip Sambol,(617)959-3031,,2565-  Washington ST,Roxbury,MA,02119,767615.717135444,2944271.85778056
LB-456760,,Active,CV,Common Victualler,2021-08-23,2022-12-31,"Restaurant Associates, Inc.",Countway Library Coffee Bar,Monday Friday 8 00 AM 3 PM,"Caf and coffee bar on first floor of Countway Library, dry and refrigerated storage on site. ",8:00 AM,3:00 PM,3:30 PM,34.00," Restaurant Associates, LLC",Christopher Sottile,(617)432-6169,,10     Shattuck ST,Boston,MA,02115,763313.569522604,2947375.89734884
LB-434207,,Active,CV,Common Victualler,2021-08-17,2022-12-31,EMMA CORPORATION HUONG QUE VIETNAMESE RESTAURANT,,,"In two rooms on the first floor, kitchen and storage in rear.",10:00 AM,10:00 PM,10:30 PM,48.00, EMMA CORPORATION HUONG QUE VIETNAMESE RESTAURANT,Vi Ngoc Yen Ta,(857)939-7939,,272-274   Adams ST,Dorchester,MA,02122,775635.593790084,2934614.11218496
LB-456653,,Active,CV,Common Victualler,2021-08-13,2022-12-31,"Miyuk, Inc.",Mr. Tea,,"First floor space with seating, serving bubble tea, coffee, and muffins.",10:00 AM,11:00 PM,11:30 PM,20.00," Miyuki, Inc.",Jing Feng,,,266-  Newbury ST,Boston,MA,02116,768838.195104599,2952545.38860792
LB-454197,,Active,CV,Common Victualler,2021-08-09,2022-12-31,"PRESSED JUICERY, INC.",Pressed,,Minor kitchen and storage for pressed juicery retail shop.,9:00 AM,9:00 PM,9:30 PM,0.00," PRESSED JUICERY, INC.",Greg Williams,(617)638-3240,,148-  Brookline AVE,Boston,MA,02215,764124.75678577,2950842.49390742
=======
LB-451118,,Active,CV,Common Victualler,2021-08-27,2022-12-31,"GFM Bartlett, LLC",Good Food Markets,,"First floor grocery, and café with kitchen, and storage at the rear.",7:00 AM,10:00 PM,10:30 PM,48.00," GFM Bartlett, LLC",Philip Sambol,(617)959-3031,,2565-  Washington ST,Roxbury,MA,02119,767615.717135444,2944271.85778056
LB-457835,,Active,CV,Common Victualler,2021-08-27,2022-12-31,Kohi Coffee Company,Kohi Coffee Company,Mon Fri 7 00 AM 6 PM Sat amp Sun 8 0,Ground floor lobby coffee kiosk.,7:00 AM,6:00 PM,6:30 PM,0.00, Kohi Coffee Company,James DeRosier,(617)378-5738,,40-   Berkeley ST,Boston,MA,02116,772166.323930845,2951381.14560857
